customer_id,customer_key,first_name,last_name,marital_status,create_date,birth_date,gender,country
12001,AW00012001,Shannon,Yang,SINGLE,2025-10-08,1981-12-30,n/a,Australia
12002,AW00012002,Adriana,Lopez,SINGLE,2025-10-08,1969-08-05,n/a,Australia
12003,AW00012003,Audrey,Munoz,SINGLE,2025-10-08,1979-09-04,n/a,Australia
12004,AW00012004,Jarrod,Suri,SINGLE,2025-10-08,1974-12-16,n/a,Australia
12005,AW00012005,Gilbert,Shen,MARRIED,2025-10-08,1973-07-13,n/a,Australia
12006,AW00012006,Richard,Blue,MARRIED,2025-10-08,1973-03-12,n/a,Australia
12007,AW00012007,Shannon,Sun,MARRIED,2025-10-08,1967-01-23,n/a,Australia
12008,AW00012008,Sharon,Yuan,MARRIED,2025-10-08,1967-02-19,n/a,Australia
12009,AW00012009,Ann,Martinez,SINGLE,2025-10-08,1963-01-31,n/a,Australia
12010,AW00012010,Max,Serrano,MARRIED,2025-10-08,1962-08-26,n/a,Australia
12011,AW00012011,Morgan,Johnson,SINGLE,2025-10-08,1940-08-16,n/a,Australia
12012,AW00012012,Monica,Schmidt,MARRIED,2025-10-08,1971-10-19,n/a,Australia
12013,AW00012013,Kayla,Lewis,SINGLE,2025-10-08,1958-09-04,n/a,Australia
12014,AW00012014,Devin,Sanders,MARRIED,2025-10-08,1954-08-09,n/a,Australia
12015,AW00012015,Jacob,White,SINGLE,2025-10-08,1982-01-06,n/a,"United States"
12016,AW00012016,Meredith,Serrano,SINGLE,2025-10-08,1981-06-11,n/a,"United States"
12017,AW00012017,David,Simmons,MARRIED,2025-10-08,1982-04-26,n/a,Canada
12018,AW00012018,Devin,Henderson,MARRIED,2025-10-08,1986-01-30,n/a,"United States"
12019,AW00012019,Gabrielle,Cox,SINGLE,2025-10-08,1986-05-13,n/a,"United States"
12020,AW00012020,Olivia,Rogers,MARRIED,2025-10-08,1985-03-13,n/a,Canada
12021,AW00012021,Deborah,Yuan,SINGLE,2025-10-08,1951-08-13,n/a,Australia
12022,AW00012022,Jose,Wright,SINGLE,2025-10-08,1986-05-22,n/a,"United States"
12023,AW00012023,Fernando,Johnson,SINGLE,2025-10-08,1984-01-05,n/a,"United States"
12024,AW00012024,Samuel,Edwards,SINGLE,2025-10-08,1983-12-24,n/a,"United States"
12025,AW00012025,Logan,Diaz,MARRIED,2025-10-08,1983-12-16,n/a,"United States"
12026,AW00012026,Lucas,Flores,MARRIED,2025-10-08,1984-01-14,n/a,"United States"
12027,AW00012027,Haley,Wood,MARRIED,2025-10-08,1984-04-24,n/a,"United States"
12028,AW00012028,Sarah,Lewis,SINGLE,2025-10-08,1983-05-11,n/a,"United States"
12029,AW00012029,Damien,Hu,MARRIED,2025-10-08,1983-04-15,n/a,"United States"
12030,AW00012030,Ana,Washington,SINGLE,2025-10-08,1982-08-05,n/a,"United States"
12031,AW00012031,Logan,Jai,SINGLE,2025-10-08,1985-04-17,n/a,Canada
12032,AW00012032,Tyler,Taylor,SINGLE,2025-10-08,1984-11-22,n/a,Canada
12033,AW00012033,Kristen,Guo,SINGLE,2025-10-08,1984-10-29,n/a,"United States"
12034,AW00012034,Julian,Long,MARRIED,2025-10-08,1946-09-11,n/a,Australia
12035,AW00012035,Gerald,Prasad,MARRIED,2025-10-08,1946-12-20,n/a,Australia
12036,AW00012036,Summer,Lopez,MARRIED,2025-10-08,1946-08-06,n/a,Australia
12037,AW00012037,Patricia,Chapman,SINGLE,2025-10-08,1949-03-13,n/a,Australia
12038,AW00012038,George,Vance,SINGLE,2025-10-08,1949-02-06,n/a,Australia
12039,AW00012039,Ricardo,Nath,MARRIED,2025-10-08,1948-08-12,n/a,Australia
12040,AW00012040,Richard,Torres,MARRIED,2025-10-08,1982-02-15,n/a,"United States"
12041,AW00012041,Seth,Martin,MARRIED,2025-10-08,1986-06-03,n/a,"United States"
12042,AW00012042,Alex,Carter,MARRIED,2025-10-08,1981-03-26,n/a,"United States"
12043,AW00012043,Carson,Patterson,MARRIED,2025-10-08,1980-03-20,n/a,"United States"
12044,AW00012044,Madeline,Lopez,SINGLE,2025-10-08,1979-11-24,n/a,"United States"
12045,AW00012045,Luis,Russell,SINGLE,2025-10-08,1979-12-23,n/a,"United States"
12046,AW00012046,Alexa,Cook,SINGLE,2025-10-08,1980-01-15,n/a,"United States"
12047,AW00012047,Alexandra,Davis,SINGLE,2025-10-08,1979-09-22,n/a,"United States"
12048,AW00012048,Kayla,Coleman,SINGLE,2025-10-08,1983-05-16,n/a,"United States"
12049,AW00012049,Angela,Russell,SINGLE,2025-10-08,1973-10-09,n/a,"United States"
12050,AW00012050,Aaron,Young,SINGLE,2025-10-08,1978-09-10,n/a,"United States"
12051,AW00012051,Isaiah,Scott,SINGLE,2025-10-08,1984-03-19,n/a,"United States"
12052,AW00012052,Makayla,Ward,SINGLE,2025-10-08,1972-11-23,n/a,"United States"
12053,AW00012053,Cedric,Gao,SINGLE,2025-10-08,1972-11-11,n/a,"United States"
12054,AW00012054,Luke,Diaz,MARRIED,2025-10-08,1973-12-02,n/a,Canada
12055,AW00012055,Arianna,Richardson,MARRIED,2025-10-08,1974-05-20,n/a,Canada
12056,AW00012056,Ian,Ward,MARRIED,2025-10-08,1947-12-13,n/a,Canada
12057,AW00012057,Madeline,Collins,MARRIED,2025-10-08,1948-09-11,n/a,"United States"
12058,AW00012058,Chloe,Nelson,MARRIED,2025-10-08,1948-12-30,n/a,"United States"
12059,AW00012059,Jason,Jenkins,MARRIED,2025-10-08,1948-11-29,n/a,"United States"
12060,AW00012060,Andrew,Wedge,SINGLE,2025-10-08,1948-10-13,n/a,Canada
12061,AW00012061,Bryce,Brooks,MARRIED,2025-10-08,1948-11-05,n/a,Canada
12062,AW00012062,Edward,Long,MARRIED,2025-10-08,1949-12-02,n/a,"United States"
12063,AW00012063,Xavier,Martinez,MARRIED,2025-10-08,1950-03-08,n/a,"United States"
12064,AW00012064,John,White,SINGLE,2025-10-08,1955-10-06,n/a,"United States"
12065,AW00012065,Isaiah,Collins,MARRIED,2025-10-08,1949-12-31,n/a,"United States"
12066,AW00012066,Wyatt,Powell,MARRIED,2025-10-08,1950-02-09,n/a,"United States"
12067,AW00012067,Aaron,Bryant,SINGLE,2025-10-08,1950-05-14,n/a,"United States"
12068,AW00012068,Maria,Jenkins,SINGLE,2025-10-08,1949-11-19,n/a,"United States"
12069,AW00012069,Garrett,Kelly,MARRIED,2025-10-08,1950-05-01,n/a,"United States"
12070,AW00012070,Luke,Ross,MARRIED,2025-10-08,1950-03-03,n/a,"United States"
12071,AW00012071,Robert,Robinson,MARRIED,2025-10-08,1949-09-30,n/a,"United States"
12072,AW00012072,Tristan,Ross,MARRIED,2025-10-08,1950-02-21,n/a,"United States"
12073,AW00012073,Thomas,Rodriguez,MARRIED,2025-10-08,1950-02-20,n/a,"United States"
12074,AW00012074,Megan,Jenkins,SINGLE,2025-10-08,1961-04-22,n/a,Canada
12075,AW00012075,Cameron,Griffin,SINGLE,2025-10-08,1949-12-24,n/a,"United States"
12076,AW00012076,Chloe,Washington,MARRIED,2025-10-08,1955-02-22,n/a,"United States"
12077,AW00012077,Nicole,Sandberg,SINGLE,2025-10-08,1956-03-17,n/a,Canada
12078,AW00012078,Jose,Edwards,MARRIED,2025-10-08,1950-08-18,n/a,"United States"
12079,AW00012079,Nathaniel,Cooper,MARRIED,2025-10-08,1956-10-09,n/a,"United States"
12080,AW00012080,Grace,Sanchez,SINGLE,2025-10-08,1951-12-07,n/a,Canada
12081,AW00012081,Kaitlyn,Perez,SINGLE,2025-10-08,1957-06-01,n/a,Canada
12082,AW00012082,Lauren,Sanchez,MARRIED,2025-10-08,1952-04-10,n/a,"United States"
12083,AW00012083,Kayla,Alexander,MARRIED,2025-10-08,1951-08-28,n/a,"United States"
12084,AW00012084,Aidan,Perry,MARRIED,2025-10-08,1953-02-03,n/a,"United States"
12085,AW00012085,Tyler,Rodriguez,MARRIED,2025-10-08,1953-06-23,n/a,"United States"
12086,AW00012086,Emily,Clark,SINGLE,2025-10-08,1953-02-09,n/a,Canada
12087,AW00012087,Sean,Cook,SINGLE,2025-10-08,1958-07-10,n/a,"United States"
12088,AW00012088,Lauren,Thompson,SINGLE,2025-10-08,1953-01-18,n/a,"United States"
12089,AW00012089,Nathaniel,Richardson,MARRIED,2025-10-08,1958-10-20,n/a,Canada
12090,AW00012090,Savannah,Carter,MARRIED,2025-10-08,1954-01-02,n/a,Canada
12091,AW00012091,Eddie,Munoz,MARRIED,2025-10-08,1959-11-09,n/a,"United States"
12092,AW00012092,Austin,White,MARRIED,2025-10-08,1953-08-08,n/a,"United States"
12093,AW00012093,Levi,Chandra,MARRIED,2025-10-08,1954-05-08,n/a,"United States"
12094,AW00012094,Bailey,Bailey,MARRIED,2025-10-08,1954-03-19,n/a,"United States"
12095,AW00012095,Austin,Griffin,MARRIED,2025-10-08,1953-08-24,n/a,"United States"
12096,AW00012096,Caitlin,Brooks,MARRIED,2025-10-08,1953-08-26,n/a,"United States"
12097,AW00012097,Sean,Allen,SINGLE,2025-10-08,1955-05-13,n/a,Canada
12098,AW00012098,Grace,Clark,SINGLE,2025-10-08,1955-04-24,n/a,"United States"
12099,AW00012099,Sydney,Hall,SINGLE,2025-10-08,1955-05-18,n/a,"United States"
12100,AW00012100,Jon,Sun,SINGLE,2025-10-08,1954-10-22,n/a,"United States"
12101,AW00012101,Logan,Patterson,SINGLE,2025-10-08,1954-10-22,n/a,"United States"
12102,AW00012102,Devin,Simmons,MARRIED,2025-10-08,1954-12-02,n/a,"United States"
12103,AW00012103,Chloe,White,MARRIED,2025-10-08,1960-10-08,n/a,"United States"
12104,AW00012104,Mariah,Ross,MARRIED,2025-10-08,1960-01-08,n/a,"United States"
12105,AW00012105,Abigail,Foster,SINGLE,2025-10-08,1954-11-13,n/a,"United States"
12106,AW00012106,Isaiah,Baker,MARRIED,2025-10-08,1955-12-06,n/a,Canada
12107,AW00012107,Nathan,Gonzales,MARRIED,2025-10-08,1961-08-11,n/a,Canada
12108,AW00012108,James,Walker,MARRIED,2025-10-08,1961-02-19,n/a,"United States"
12109,AW00012109,Morgan,Foster,SINGLE,2025-10-08,1955-09-17,n/a,"United States"
12110,AW00012110,Bianca,Guo,MARRIED,2025-10-08,1955-08-03,n/a,"United States"
12111,AW00012111,Jacqueline,Gonzales,MARRIED,2025-10-08,1956-02-01,n/a,"United States"
12112,AW00012112,Arianna,Henderson,MARRIED,2025-10-08,1955-12-07,n/a,"United States"
12113,AW00012113,Nathan,Hughes,MARRIED,2025-10-08,1968-02-16,n/a,Canada
12114,AW00012114,Charles,Richardson,MARRIED,2025-10-08,1957-05-06,n/a,Canada
12115,AW00012115,Chloe,Richardson,SINGLE,2025-10-08,1956-08-07,n/a,"United States"
12116,AW00012116,Amanda,Gray,SINGLE,2025-10-08,1956-08-21,n/a,"United States"
12117,AW00012117,Cameron,Yang,MARRIED,2025-10-08,1957-01-30,n/a,"United States"
12118,AW00012118,Miguel,Sanchez,MARRIED,2025-10-08,1967-07-23,n/a,"United States"
12119,AW00012119,Keith,Raje,MARRIED,2025-10-08,1956-11-28,n/a,"United States"
12120,AW00012120,Xavier,Simmons,MARRIED,2025-10-08,1958-01-08,n/a,"United States"
12121,AW00012121,Logan,Wilson,SINGLE,2025-10-08,1958-03-25,n/a,"United States"
12122,AW00012122,Destiny,Coleman,MARRIED,2025-10-08,1958-06-17,n/a,Canada
12123,AW00012123,Wesley,Liang,MARRIED,2025-10-08,NULL,n/a,"United Kingdom"
12124,AW00012124,Brandi,Gill,SINGLE,2025-10-08,1962-08-08,n/a,France
12125,AW00012125,Diana,Ortega,MARRIED,2025-10-08,1962-07-12,n/a,Germany
12126,AW00012126,Tammy,Raman,MARRIED,2025-10-08,1963-05-18,n/a,"United Kingdom"
12127,AW00012127,Grace,Davis,MARRIED,2025-10-08,1962-06-13,n/a,France
12128,AW00012128,Kristy,Munoz,MARRIED,2025-10-08,1967-12-13,n/a,Germany
12129,AW00012129,Wendy,Alvarez,MARRIED,2025-10-08,1962-03-21,n/a,Germany
12130,AW00012130,Suzanne,Zhou,SINGLE,2025-10-08,1962-02-09,n/a,Germany
12131,AW00012131,Randall,Dominguez,MARRIED,2025-10-08,1961-04-15,n/a,France
12132,AW00012132,Kaitlyn,Henderson,MARRIED,2025-10-08,1961-05-18,n/a,France
12133,AW00012133,Colleen,Xie,MARRIED,2025-10-08,1961-06-24,n/a,"United Kingdom"
12134,AW00012134,Hector,Alonso,MARRIED,2025-10-08,1966-09-19,n/a,"United Kingdom"
12135,AW00012135,Fernando,Taylor,MARRIED,2025-10-08,1962-10-09,n/a,"United States"
12136,AW00012136,Blake,Turner,MARRIED,2025-10-08,1938-05-08,n/a,Canada
12137,AW00012137,Jack,Green,MARRIED,2025-10-08,1938-05-04,n/a,"United States"
12138,AW00012138,Colin,Jai,MARRIED,2025-10-08,1939-05-26,n/a,"United States"
12139,AW00012139,Franklin,Yang,MARRIED,2025-10-08,1944-03-11,n/a,"United States"
12140,AW00012140,Oscar,Russell,SINGLE,2025-10-08,1970-09-08,n/a,Canada
12141,AW00012141,Kaitlyn,Lee,SINGLE,2025-10-08,1976-09-16,n/a,"United States"
12142,AW00012142,Gabriella,Torres,SINGLE,2025-10-08,1981-07-02,n/a,"United States"
12143,AW00012143,Logan,Turner,MARRIED,2025-10-08,1971-05-13,n/a,"United States"
12144,AW00012144,Kelly,Jenkins,MARRIED,2025-10-08,1971-05-10,n/a,"United States"
12145,AW00012145,Brandon,Butler,MARRIED,2025-10-08,1976-09-30,n/a,"United States"
12146,AW00012146,Xavier,Thomas,SINGLE,2025-10-08,1971-01-11,n/a,"United States"
12147,AW00012147,Taylor,Patterson,MARRIED,2025-10-08,1970-06-27,n/a,Canada
12148,AW00012148,Gabrielle,Morris,SINGLE,2025-10-08,1970-06-05,n/a,"United States"
12149,AW00012149,Bailey,Scott,MARRIED,2025-10-08,1975-06-21,n/a,"United States"
12150,AW00012150,Logan,Wang,MARRIED,2025-10-08,1975-08-09,n/a,"United States"
12151,AW00012151,Steven,Kelly,MARRIED,2025-10-08,1969-11-09,n/a,"United States"
12152,AW00012152,Adrian,Ramirez,MARRIED,2025-10-08,1975-03-23,n/a,"United States"
12153,AW00012153,Kaitlyn,Bailey,SINGLE,2025-10-08,1962-03-15,n/a,"United States"
12154,AW00012154,Hailey,Adams,SINGLE,2025-10-08,1967-07-21,n/a,Canada
12155,AW00012155,Gabriella,Lopez,SINGLE,2025-10-08,1967-10-12,n/a,"United States"
12156,AW00012156,Bonnie,Raji,MARRIED,2025-10-08,1939-07-12,n/a,"United States"
12157,AW00012157,William,White,MARRIED,2025-10-08,1940-03-21,n/a,"United States"
12158,AW00012158,Kyle,Phillips,MARRIED,2025-10-08,1979-10-18,n/a,Canada
12159,AW00012159,Kaitlyn,Scott,MARRIED,2025-10-08,1974-11-10,n/a,Canada
12160,AW00012160,Jaclyn,Zhang,SINGLE,2025-10-08,1969-05-23,n/a,"United States"
12161,AW00012161,Alexandria,Rogers,MARRIED,2025-10-08,1974-03-04,n/a,"United States"
12162,AW00012162,Luke,Mitchell,SINGLE,2025-10-08,1974-12-16,n/a,"United States"
12163,AW00012163,Aaron,Wang,SINGLE,2025-10-08,1969-03-04,n/a,"United States"
12164,AW00012164,Noah,Butler,MARRIED,2025-10-08,1974-04-09,n/a,"United States"
12165,AW00012165,Caleb,Flores,MARRIED,2025-10-08,1967-12-10,n/a,Canada
12166,AW00012166,Jared,Rogers,MARRIED,2025-10-08,1984-03-06,n/a,Canada
12167,AW00012167,Sebastian,Stewart,SINGLE,2025-10-08,1968-03-20,n/a,"United States"
12168,AW00012168,Hunter,Jackson,MARRIED,2025-10-08,1966-08-09,n/a,"United States"
12169,AW00012169,Abigail,Howard,SINGLE,2025-10-08,1972-11-12,n/a,"United States"
12170,AW00012170,Sara,Reed,MARRIED,2025-10-08,1972-01-04,n/a,"United States"
12171,AW00012171,Alyssa,Cooper,SINGLE,2025-10-08,1972-01-31,n/a,"United States"
12172,AW00012172,Eduardo,Alexander,SINGLE,2025-10-08,1972-03-01,n/a,"United States"
12173,AW00012173,Dalton,Edwards,MARRIED,2025-10-08,1967-03-12,n/a,"United States"
12174,AW00012174,Charles,Phillips,MARRIED,2025-10-08,1966-11-04,n/a,"United States"
12175,AW00012175,Luke,Powell,SINGLE,2025-10-08,1966-09-09,n/a,"United States"
12176,AW00012176,Cody,James,SINGLE,2025-10-08,1966-11-12,n/a,"United States"
12177,AW00012177,Kevin,Campbell,SINGLE,2025-10-08,1960-09-23,n/a,Canada
12178,AW00012178,Ethan,Shan,MARRIED,2025-10-08,1959-11-08,n/a,"United States"
12179,AW00012179,Alexis,Jones,SINGLE,2025-10-08,1941-04-08,n/a,"United States"
12180,AW00012180,Holly,Mehta,SINGLE,2025-10-08,1942-03-17,n/a,"United States"
12181,AW00012181,Katelyn,Sanders,MARRIED,2025-10-08,1942-02-18,n/a,"United States"
12182,AW00012182,Erin,Torres,MARRIED,2025-10-08,1966-06-06,n/a,Canada
12183,AW00012183,Emily,Robinson,MARRIED,2025-10-08,1966-04-25,n/a,Canada
12184,AW00012184,Isaiah,Perez,MARRIED,2025-10-08,1966-06-07,n/a,"United States"
12185,AW00012185,Kaitlyn,Patterson,SINGLE,2025-10-08,1966-01-24,n/a,"United States"
12186,AW00012186,Bryant,Srini,SINGLE,2025-10-08,1971-05-09,n/a,"United States"
12187,AW00012187,Ruben,Subram,MARRIED,2025-10-08,1966-01-19,n/a,"United States"
12188,AW00012188,Ashley,Thomas,SINGLE,2025-10-08,NULL,n/a,"United States"
12189,AW00012189,Sophia,Wright,MARRIED,2025-10-08,1971-02-15,n/a,"United States"
12190,AW00012190,Justin,Gonzales,SINGLE,2025-10-08,1966-06-16,n/a,"United States"
12191,AW00012191,Melissa,Washington,MARRIED,2025-10-08,1965-04-06,n/a,"United States"
12192,AW00012192,Jocelyn,Hayes,SINGLE,2025-10-08,1960-05-25,n/a,"United States"
12193,AW00012193,Caleb,Simmons,SINGLE,2025-10-08,1959-08-04,n/a,Canada
12194,AW00012194,Destiny,Foster,SINGLE,2025-10-08,1959-01-14,n/a,"United States"
12195,AW00012195,Erin,Morris,SINGLE,2025-10-08,1970-05-20,n/a,"United States"
12196,AW00012196,Alexis,Miller,SINGLE,2025-10-08,1959-03-07,n/a,Canada
12197,AW00012197,Adam,Hernandez,MARRIED,2025-10-08,1958-07-15,n/a,"United States"
12198,AW00012198,Noah,Scott,MARRIED,2025-10-08,1958-08-14,n/a,"United States"
12199,AW00012199,Christina,Richardson,SINGLE,2025-10-08,1957-11-05,n/a,"United States"
12200,AW00012200,Rafael,Sharma,MARRIED,2025-10-08,1943-01-20,n/a,"United States"
12201,AW00012201,Mindy,Yuan,MARRIED,2025-10-08,1944-02-03,n/a,"United States"
12202,AW00012202,Xavier,Ross,MARRIED,2025-10-08,1943-11-22,n/a,Canada
12203,AW00012203,Zachary,Hughes,MARRIED,2025-10-08,1943-09-03,n/a,Canada
12204,AW00012204,Bradley,Jai,MARRIED,2025-10-08,1943-08-02,n/a,"United States"
12205,AW00012205,Madison,Long,SINGLE,2025-10-08,1944-03-31,n/a,"United States"
12206,AW00012206,Sierra,Parker,MARRIED,2025-10-08,1944-10-09,n/a,"United States"
12207,AW00012207,Samuel,Hill,SINGLE,2025-10-08,1945-12-18,n/a,"United States"
12208,AW00012208,Dominique,Sanchez,MARRIED,2025-10-08,1945-08-18,n/a,"United States"
12209,AW00012209,Mindy,Jai,MARRIED,2025-10-08,1945-12-24,n/a,"United States"
12210,AW00012210,Alan,He,MARRIED,2025-10-08,1984-03-24,n/a,"United Kingdom"
12211,AW00012211,Victor,Romero,MARRIED,2025-10-08,1985-02-23,n/a,France
12212,AW00012212,Shawna,Xie,MARRIED,2025-10-08,1974-11-16,n/a,France
12213,AW00012213,Alejandro,Lal,MARRIED,2025-10-08,1974-01-29,n/a,Germany
12214,AW00012214,Julie,Raje,MARRIED,2025-10-08,1968-03-19,n/a,"United Kingdom"
12215,AW00012215,Karla,She,MARRIED,2025-10-08,1968-06-12,n/a,"United Kingdom"
12216,AW00012216,Gerald,Rodriguez,MARRIED,2025-10-08,1967-09-30,n/a,"United Kingdom"
12217,AW00012217,Kyle,Roberts,MARRIED,2025-10-08,1966-12-31,n/a,France
12218,AW00012218,Mitchell,Xu,MARRIED,2025-10-08,1967-05-26,n/a,Germany
12219,AW00012219,Kurt,Nara,MARRIED,2025-10-08,1977-10-08,n/a,France
12220,AW00012220,Virginia,Sara,MARRIED,2025-10-08,1966-07-16,n/a,France
12221,AW00012221,Brandi,Ruiz,MARRIED,2025-10-08,1966-07-09,n/a,France
12222,AW00012222,Jenny,Xu,MARRIED,2025-10-08,1966-09-17,n/a,"United Kingdom"
12223,AW00012223,Felicia,Vazquez,MARRIED,2025-10-08,1966-08-19,n/a,Germany
12224,AW00012224,Tristan,Henderson,MARRIED,2025-10-08,1941-03-17,n/a,"United Kingdom"
12225,AW00012225,Kathleen,Ortega,MARRIED,2025-10-08,1964-05-01,n/a,Germany
12226,AW00012226,Faith,Ward,MARRIED,2025-10-08,1968-04-06,n/a,Germany
12227,AW00012227,Kelsey,Raje,MARRIED,2025-10-08,1963-02-08,n/a,"United Kingdom"
12228,AW00012228,Mayra,Martinez,MARRIED,2025-10-08,1963-02-23,n/a,Germany
12229,AW00012229,Kari,Gomez,MARRIED,2025-10-08,1962-05-17,n/a,Germany
12230,AW00012230,Wesley,Zheng,MARRIED,2025-10-08,1961-08-11,n/a,Germany
12231,AW00012231,Isabelle,Patterson,SINGLE,2025-10-08,1960-09-15,n/a,Germany
12232,AW00012232,Sean,Hernandez,SINGLE,2025-10-08,1960-10-11,n/a,Germany
12233,AW00012233,Jerry,Yuan,MARRIED,2025-10-08,1960-11-05,n/a,"United Kingdom"
12234,AW00012234,Clarence,Zeng,MARRIED,2025-10-08,1959-08-25,n/a,France
12235,AW00012235,Donna,Rai,MARRIED,2025-10-08,1949-05-22,n/a,"United Kingdom"
12236,AW00012236,Kendra,Gill,MARRIED,2025-10-08,1946-12-04,n/a,Germany
12237,AW00012237,Ruth,Madan,MARRIED,2025-10-08,1952-05-07,n/a,Germany
12238,AW00012238,Monica,Raman,MARRIED,2025-10-08,1952-07-24,n/a,Germany
12239,AW00012239,Alberto,Ramos,MARRIED,2025-10-08,1947-11-29,n/a,"United Kingdom"
12240,AW00012240,Clayton,Sharma,SINGLE,2025-10-08,1986-06-03,n/a,Australia
12241,AW00012241,Kristine,Sandberg,SINGLE,2025-10-08,1985-05-05,n/a,Australia
12242,AW00012242,Gilbert,Liang,SINGLE,2025-10-08,1984-08-03,n/a,Australia
12243,AW00012243,Kristy,Rubio,SINGLE,2025-10-08,1985-11-15,n/a,Australia
12244,AW00012244,Amy,Huang,MARRIED,2025-10-08,1986-05-22,n/a,Australia
12245,AW00012245,Francisco,Gonzalez,SINGLE,2025-10-08,1984-05-25,n/a,Australia
12246,AW00012246,Shawn,Luo,MARRIED,2025-10-08,1985-04-10,n/a,Australia
12247,AW00012247,Brandy,Raman,SINGLE,2025-10-08,1985-04-16,n/a,Australia
12248,AW00012248,Devin,Taylor,SINGLE,2025-10-08,NULL,n/a,Australia
12249,AW00012249,Jessie,Cai,MARRIED,2025-10-08,1984-03-15,n/a,Australia
12250,AW00012250,Andrea,Collins,SINGLE,2025-10-08,1982-10-06,n/a,Australia
12251,AW00012251,Troy,Suri,MARRIED,2025-10-08,1982-10-07,n/a,Australia
12252,AW00012252,Omar,Liu,MARRIED,2025-10-08,1983-03-31,n/a,Australia
12253,AW00012253,Jenny,Sun,SINGLE,2025-10-08,1982-08-14,n/a,Australia
12254,AW00012254,Calvin,Deng,SINGLE,2025-10-08,1948-08-25,n/a,France
12255,AW00012255,Robyn,Alvarez,SINGLE,2025-10-08,1978-01-30,n/a,France
12256,AW00012256,Wendy,Ramos,MARRIED,2025-10-08,1972-10-19,n/a,France
12257,AW00012257,Ross,Ruiz,MARRIED,2025-10-08,1966-10-04,n/a,Germany
12258,AW00012258,Jamie,Li,MARRIED,2025-10-08,1967-03-27,n/a,Germany
12259,AW00012259,Cindy,Madan,MARRIED,2025-10-08,1972-04-12,n/a,"United Kingdom"
12260,AW00012260,Melinda,Romero,MARRIED,2025-10-08,1972-05-01,n/a,"United Kingdom"
12261,AW00012261,Kaitlin,Sanchez,MARRIED,2025-10-08,1966-04-25,n/a,France
12262,AW00012262,Morgan,Sanchez,MARRIED,2025-10-08,1965-11-19,n/a,"United Kingdom"
12263,AW00012263,Emmanuel,Garcia,SINGLE,2025-10-08,1965-09-12,n/a,"United Kingdom"
12264,AW00012264,Bruce,Ashe,SINGLE,2025-10-08,1976-08-16,n/a,"United Kingdom"
12265,AW00012265,Alan,Guo,SINGLE,2025-10-08,1964-12-30,n/a,France
12266,AW00012266,Tiffany,Lin,MARRIED,2025-10-08,1970-03-13,n/a,Germany
12267,AW00012267,Clifford,Garcia,SINGLE,2025-10-08,1963-11-07,n/a,France
12268,AW00012268,Edwin,Shan,MARRIED,2025-10-08,1963-10-30,n/a,Germany
12269,AW00012269,Warren,Zheng,MARRIED,2025-10-08,1971-06-10,n/a,France
12270,AW00012270,Ebony,Ramos,SINGLE,2025-10-08,1966-03-09,n/a,Germany
12271,AW00012271,Tyrone,Hernandez,MARRIED,2025-10-08,1965-03-15,n/a,"United Kingdom"
12272,AW00012272,Justin,Alexander,MARRIED,2025-10-08,1965-06-08,n/a,"United Kingdom"
12273,AW00012273,Nelson,Carlson,MARRIED,2025-10-08,1964-04-12,n/a,Germany
12274,AW00012274,Javier,Torres,SINGLE,2025-10-08,1976-03-25,n/a,France
12275,AW00012275,Adriana,Madan,SINGLE,2025-10-08,1981-06-07,n/a,Germany
12276,AW00012276,Alisha,Shan,MARRIED,2025-10-08,1976-01-10,n/a,Germany
12277,AW00012277,Beth,Ortega,SINGLE,2025-10-08,1974-10-20,n/a,"United Kingdom"
12278,AW00012278,Meredith,Johnsen,SINGLE,2025-10-08,1974-07-06,n/a,Germany
12279,AW00012279,Mathew,Suarez,MARRIED,2025-10-08,1975-12-19,n/a,France
12280,AW00012280,Theresa,Alvarez,MARRIED,2025-10-08,1981-06-04,n/a,France
12281,AW00012281,Janelle,Sanchez,MARRIED,2025-10-08,1981-04-19,n/a,"United Kingdom"
12282,AW00012282,Nicolas,Tang,SINGLE,2025-10-08,1981-01-03,n/a,"United Kingdom"
12283,AW00012283,Todd,Zeng,SINGLE,2025-10-08,1980-08-06,n/a,"United Kingdom"
12284,AW00012284,Cristina,Beck,MARRIED,2025-10-08,1980-09-28,n/a,"United Kingdom"
12285,AW00012285,Bethany,Chande,SINGLE,2025-10-08,1975-05-28,n/a,France
12286,AW00012286,Nathan,Jenkins,SINGLE,2025-10-08,1975-03-06,n/a,"United Kingdom"
12287,AW00012287,Andre,Arun,SINGLE,2025-10-08,1957-06-30,n/a,"United Kingdom"
12288,AW00012288,Sara,Brooks,MARRIED,2025-10-08,1984-09-17,n/a,"United Kingdom"
12289,AW00012289,Joseph,Taylor,SINGLE,2025-10-08,1984-09-16,n/a,"United Kingdom"
12290,AW00012290,Kaylee,Morris,SINGLE,2025-10-08,1973-10-23,n/a,France
12291,AW00012291,Johnathan,Suri,SINGLE,2025-10-08,1949-10-17,n/a,Germany
12292,AW00012292,Nicolas,Kumar,MARRIED,2025-10-08,1955-03-21,n/a,"United Kingdom"
12293,AW00012293,Tammy,Garcia,MARRIED,2025-10-08,1949-11-14,n/a,"United Kingdom"
12294,AW00012294,Shane,Kovar,MARRIED,2025-10-08,1950-05-31,n/a,"United Kingdom"
12295,AW00012295,Dwayne,Gomez,SINGLE,2025-10-08,1956-03-17,n/a,France
